benchmark/color04/4-FullIns_3.col,benchmark/color04/4-FullIns_3_02.dat,114,541,telematik-tuhh,existent,YES,01,1,0.05,0.05,264068
benchmark/color04/4-FullIns_4.col,benchmark/color04/4-FullIns_4_01.dat,690,6650,telematik-tuhh,existent,YES,01,1,0.04,0.05,264232
benchmark/color04/4-FullIns_4.col,benchmark/color04/4-FullIns_4_02.dat,690,6650,telematik-tuhh,existent,YES,01,2,0.04,0.05,264400
benchmark/color04/4-FullIns_5.col,benchmark/color04/4-FullIns_5_01.dat,4146,77305,telematik-tuhh,existent,YES,01,1,0.06,0.07,267292
benchmark/color04/4-FullIns_5.col,benchmark/color04/4-FullIns_5_02.dat,4146,77305,telematik-tuhh,existent,YES,01,1,0.06,0.07,267604
benchmark/color04/4-Insertions_3.col,benchmark/color04/4-Insertions_3_01.dat,79,156,telematik-tuhh,existent,YES,01,1,0.05,0.05,264184
benchmark/color04/4-Insertions_3.col,benchmark/color04/4-Insertions_3_02.dat,79,156,telematik-tuhh,existent,YES,01,3,0.05,0.05,264188
benchmark/color04/4-Insertions_4.col,benchmark/color04/4-Insertions_4_01.dat,475,1795,telematik-tuhh,existent,YES,01,1,0.04,0.05,264228
benchmark/color04/4-Insertions_4.col,benchmark/color04/4-Insertions_4_02.dat,475,1795,telematik-tuhh,existent,YES,01,1,0.05,0.05,264128
benchmark/color04/5-FullIns_3.col,benchmark/color04/5-FullIns_3_01.dat,154,792,telematik-tuhh,existent,YES,01,1,0.05,0.05,264184
benchmark/color04/5-FullIns_3.col,benchmark/color04/5-FullIns_3_02.dat,154,792,telematik-tuhh,existent,YES,01,5,0.060000000000000005,0.05,264504
benchmark/color04/5-FullIns_4.col,benchmark/color04/5-FullIns_4_01.dat,1085,11395,telematik-tuhh,existent,YES,01,1,0.05,0.07,264340
benchmark/color04/5-FullIns_4.col,benchmark/color04/5-FullIns_4_02.dat,1085,11395,telematik-tuhh,existent,YES,01,6,0.09,0.05,265176
benchmark/color04/DSJC1000.1.col,benchmark/color04/DSJC1000.1_01.dat,1000,49629,telematik-tuhh,existent,YES,01,1,0.05,0.06,264324
benchmark/color04/DSJC1000.1.col,benchmark/color04/DSJC1000.1_02.dat,1000,49629,telematik-tuhh,existent,YES,01,3,0.05,0.06,264460
